AAA SEVKGI6HF885,AAA,48.69,10700,520983,False,0.2988875,1
AAPL R735QTJ8XC9X,AAPL,21.5,4584400,98564600,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,64.57,5713000,368888410,False,0.6641359,20
FB ROGEM6TFIF6T,FB,33.18,128900,4276902,False,1,1
IBM R735QTJ8XC9X,IBM,76.75,6803200,522145600,False,0.6364728,1
IWM RV0PWMLXVHPH,IWM,93.45,1212000,113261400,False,0.7760012,0.5
NB R735QTJ8XC9X,BAC,71.13,5483000,390005790,False,0.6367503,0.5
QQQ RIWIV7K5Z9LX,QQQ,28.27,71866600,2031668782,False,0.8702664,1
SPY R735QTJ8XC9X,SPY,103.56,18162400,1880898144,False,0.6900319,1
UW R735QTJ8XC9X,WMI,28.3,1173300,33204390,False,0.6006654,1
